question	gold	predicted	correct	predicted probabilities
question 1725	3	3	1	[0.0017435  0.02321763 0.01079315 0.9425222  0.02172347]
question 1726	4	4	1	[0.05735683 0.23567314 0.01954935 0.08947581 0.59794486]
question 1727	1	1	1	[0.01512172 0.689416   0.20312655 0.06765696 0.0246788 ]
question 1728	1	4	0	[0.22040446 0.22637358 0.07145695 0.06931024 0.4124548 ]
question 1729	3	4	0	[0.07371537 0.07436662 0.07090653 0.1258133  0.65519816]
question 1730	3	3	1	[8.1828090e-05 9.3492774e-05 2.5707387e-04 9.9955052e-01 1.7093247e-05]
question 1731	3	3	1	[0.00292181 0.00127925 0.01209168 0.97956413 0.00414307]
question 1732	0	1	0	[0.21276678 0.35186663 0.2759383  0.07924895 0.08017933]
question 1733	0	0	1	[0.46545547 0.21614705 0.03434926 0.01682488 0.2672233 ]
question 1734	2	2	1	[0.02718311 0.05418221 0.8616287  0.01747123 0.03953467]
question 1735	2	2	1	[2.9911624e-05 1.4929820e-04 9.9978322e-01 1.1147680e-05 2.6383830e-05]
question 1736	0	0	1	[9.95422304e-01 1.49461790e-04 1.26045616e-03 1.06838335e-04 3.06091877e-03]
question 1737	3	3	1	[0.02618547 0.098333   0.00903752 0.85138357 0.0150604 ]
question 1738	4	4	1	[0.1859033  0.07621703 0.07904308 0.17785154 0.48098505]
question 1739	1	1	1	[0.06198611 0.8332231  0.03785238 0.00963497 0.0573034 ]
question 1740	3	3	1	[4.5295912e-03 1.2179166e-03 5.5790581e-03 9.8834747e-01 3.2605341e-04]
question 1741	0	1	0	[0.34753025 0.50540525 0.02019293 0.00061808 0.12625347]
question 1742	0	0	1	[0.51304436 0.05432277 0.00309991 0.29748356 0.13204935]
question 1743	4	4	1	[0.11514047 0.26587254 0.10683357 0.07439682 0.4377566 ]
question 1744	1	1	1	[4.8591969e-06 9.9953270e-01 4.3344342e-05 7.5696348e-06 4.1138500e-04]
question 1745	1	0	0	[0.69395083 0.2487007  0.01638801 0.02598244 0.01497799]
question 1746	4	4	1	[1.2860967e-01 1.2946271e-03 6.0668663e-04 1.2626636e-03 8.6822629e-01]
question 1747	3	3	1	[8.045744e-03 4.469446e-04 7.746789e-05 9.910715e-01 3.583405e-04]
question 1748	3	4	0	[0.03296503 0.00770196 0.07406041 0.4222392  0.46303344]
question 1749	2	2	1	[0.00605243 0.2018424  0.7904492  0.00084541 0.00081056]
question 1750	0	0	1	[0.54847836 0.1014759  0.26463193 0.04892949 0.03648427]
question 1751	1	1	1	[1.1043449e-02 9.8874193e-01 1.4072235e-04 3.6378948e-05 3.7449074e-05]
question 1752	2	2	1	[2.3559150e-03 2.1668010e-04 9.9710268e-01 7.8768535e-05 2.4597812e-04]
question 1753	3	4	0	[0.03955698 0.01834522 0.02148565 0.30019575 0.6204164 ]
question 1754	1	1	1	[0.02166549 0.94388455 0.01113565 0.01148636 0.01182802]
question 1755	2	2	1	[0.01695812 0.02373539 0.9372925  0.00533623 0.01667777]
question 1756	4	4	1	[6.1842531e-04 4.4995217e-05 2.3380945e-02 1.3858841e-04 9.7581702e-01]
question 1757	2	2	1	[0.13311599 0.14490597 0.5642356  0.07732905 0.0804134 ]
question 1758	1	1	1	[0.15581219 0.43569735 0.1216833  0.09716489 0.18964222]
question 1759	4	4	1	[4.8792610e-04 4.5959654e-04 1.6677923e-03 1.5444731e-03 9.9584019e-01]
question 1760	1	1	1	[0.00878327 0.93796885 0.03429649 0.00163669 0.01731467]
question 1761	0	0	1	[0.97468567 0.01094757 0.00299294 0.00214857 0.00922513]
question 1762	0	0	1	[0.8455593  0.02345219 0.01710381 0.10463612 0.00924853]
question 1763	3	3	1	[2.4666451e-03 2.8774420e-02 1.7275733e-01 7.9541063e-01 5.9103838e-04]
question 1764	4	4	1	[0.1837454  0.22575115 0.00086376 0.02162405 0.5680155 ]
question 1765	3	3	1	[0.0872279  0.05536377 0.24704002 0.5980533  0.01231501]
question 1766	4	4	1	[0.00600225 0.00867856 0.0042786  0.00986828 0.97117233]
question 1767	0	0	1	[9.9548125e-01 1.8678120e-03 1.7732699e-04 2.2850747e-04 2.2450904e-03]
question 1768	0	0	1	[9.7955918e-01 4.5890393e-04 5.1173003e-05 1.3069173e-02 6.8616089e-03]
question 1769	1	1	1	[0.04853503 0.7760833  0.08837303 0.03888135 0.04812741]
question 1770	0	0	1	[0.69006044 0.00718548 0.00079813 0.00309104 0.2988649 ]
question 1771	3	3	1	[0.00379054 0.02518378 0.02866282 0.894286   0.04807691]
question 1772	3	2	0	[0.00590837 0.0036491  0.8344516  0.05095262 0.1050383 ]
question 1773	0	3	0	[0.19453481 0.14675571 0.195273   0.27971247 0.18372406]
question 1774	2	4	0	[0.01473884 0.00457494 0.00927786 0.0757429  0.8956654 ]
question 1775	4	1	0	[0.2501918  0.28775772 0.17566228 0.15172862 0.13465954]
question 1776	1	1	1	[0.00174298 0.9938426  0.00149374 0.00162056 0.00130017]
question 1777	2	2	1	[0.18520124 0.17428784 0.28757232 0.2420417  0.11089689]
question 1778	2	2	1	[3.3246225e-04 1.0449394e-03 9.9760759e-01 7.8505295e-04 2.2998459e-04]
question 1779	1	1	1	[2.3402651e-03 9.8783118e-01 9.6160505e-04 6.3699479e-03 2.4970649e-03]
question 1780	0	0	1	[0.7630379  0.03736314 0.01799407 0.0318703  0.14973457]
question 1781	1	1	1	[0.16070376 0.6751424  0.0900678  0.01993068 0.05415523]
question 1782	3	3	1	[0.02253442 0.00782102 0.01057707 0.8334408  0.12562673]
question 1783	1	1	1	[6.9977548e-05 9.9759114e-01 1.9140745e-03 4.9453945e-05 3.7543388e-04]
question 1784	1	1	1	[0.01499169 0.6057588  0.00070872 0.376789   0.0017518 ]
question 1785	0	0	1	[9.9765551e-01 1.3864819e-04 3.5380549e-04 1.2030813e-03 6.4887322e-04]
question 1786	3	4	0	[0.17989789 0.20599557 0.18029718 0.1999409  0.23386838]
question 1787	3	3	1	[5.1102520e-04 2.1915188e-02 2.2297123e-02 9.5408010e-01 1.1966154e-03]
question 1788	1	1	1	[1.3156033e-03 9.7293121e-01 3.6281432e-04 1.8857399e-02 6.5330816e-03]
question 1789	0	0	1	[0.6217135  0.00671434 0.28648087 0.00700891 0.07808241]
question 1790	2	2	1	[0.00329217 0.024253   0.92763585 0.00912754 0.0356915 ]
question 1791	1	2	0	[0.00415098 0.08346724 0.76155955 0.10022987 0.05059234]
question 1792	1	1	1	[4.9822982e-02 7.8836447e-01 5.9146620e-04 2.9939208e-02 1.3128185e-01]
question 1793	4	0	0	[0.5880687  0.17977689 0.15335019 0.05249433 0.02630994]
question 1794	4	4	1	[1.7473632e-03 1.5296273e-04 7.7146258e-05 5.7278590e-05 9.9796522e-01]
question 1795	3	3	1	[1.5372917e-03 3.7346926e-04 9.7923772e-04 9.9692875e-01 1.8128214e-04]
question 1796	1	1	1	[6.6986901e-04 9.9813193e-01 2.7846429e-04 6.0417422e-04 3.1561058e-04]
question 1797	0	0	1	[9.9997354e-01 5.6494914e-06 7.6121678e-06 1.0487394e-05 2.7394997e-06]
question 1798	1	1	1	[0.22358766 0.56719387 0.20333031 0.00198685 0.00390138]
question 1799	0	0	1	[9.9964976e-01 1.6354767e-04 2.9406690e-05 9.4869582e-05 6.2438994e-05]
question 1800	3	3	1	[1.0175761e-03 1.1198623e-02 3.1444717e-03 9.8451841e-01 1.2089070e-04]
question 1801	1	1	1	[2.6314143e-02 8.1316745e-01 3.3070295e-04 8.6342113e-04 1.5932421e-01]
question 1802	2	2	1	[0.12220062 0.1162917  0.7240431  0.02723794 0.01022664]
question 1803	0	0	1	[0.76847726 0.05343948 0.04502533 0.03636743 0.09669048]
question 1804	2	2	1	[0.00785316 0.00789953 0.9645952  0.01209771 0.00755438]
question 1805	3	3	1	[0.11322071 0.22111124 0.09703436 0.3957373  0.17289636]
question 1806	4	4	1	[7.4241320e-03 5.7277814e-03 1.0220227e-04 1.5497144e-03 9.8519611e-01]
question 1807	0	1	0	[0.2834233  0.64308554 0.0192206  0.03744371 0.01682682]
question 1808	1	4	0	[0.02091266 0.30712548 0.17454332 0.17674838 0.32067016]
question 1809	4	4	1	[0.00570204 0.02279252 0.00168811 0.02351915 0.9462982 ]
question 1810	1	4	0	[0.03995495 0.02554673 0.00111561 0.09814879 0.83523387]
question 1811	3	3	1	[0.04037491 0.09588503 0.34005445 0.4663735  0.05731204]
question 1812	2	2	1	[3.1237414e-03 6.7670678e-04 9.9406260e-01 1.4952091e-03 6.4170850e-04]
question 1813	2	2	1	[0.19682102 0.14116448 0.49839845 0.11244436 0.0511717 ]
question 1814	0	0	1	[0.97442526 0.00320952 0.01037133 0.01002932 0.00196463]
question 1815	3	3	1	[0.14308581 0.12358931 0.15014361 0.3585648  0.22461653]
question 1816	2	2	1	[8.5740164e-03 1.0563165e-03 9.8955536e-01 3.5967494e-04 4.5468364e-04]
question 1817	4	4	1	[0.00828005 0.00181143 0.00274816 0.39791787 0.58924246]
question 1818	0	0	1	[9.6241283e-01 2.9411332e-05 2.6516424e-05 3.7278889e-05 3.7494007e-02]
question 1819	1	1	1	[2.2865813e-04 9.5445073e-01 1.9617183e-02 2.1416778e-05 2.5682079e-02]
question 1820	2	2	1	[5.4236658e-05 1.3458951e-04 9.9924928e-01 2.8107528e-04 2.8077577e-04]
question 1821	1	1	1	[0.03439703 0.90065753 0.02418845 0.03014231 0.01061458]
question 1822	0	0	1	[0.80528194 0.0390187  0.09740237 0.03007367 0.02822337]
question 1823	4	1	0	[1.3776470e-03 7.9008967e-01 2.1365790e-04 6.0421968e-04 2.0771490e-01]
question 1824	4	4	1	[0.00554129 0.01083557 0.00707603 0.00387255 0.97267455]
question 1825	0	0	1	[9.9170226e-01 6.8857535e-03 2.6627703e-04 9.2182436e-04 2.2393155e-04]
question 1826	4	4	1	[1.15078175e-02 1.06576817e-05 3.86131724e-05 1.00746015e-02 9.78368282e-01]
question 1827	1	3	0	[0.05156435 0.03147283 0.3220487  0.57722574 0.01768832]
question 1828	2	2	1	[0.00275899 0.30270532 0.37010705 0.1095356  0.21489312]
question 1829	2	2	1	[0.03940171 0.03306806 0.8379381  0.04443762 0.04515452]
question 1830	3	3	1	[4.43002027e-05 1.25230355e-02 2.85796908e-04 9.83313739e-01 3.83305526e-03]
question 1831	2	2	1	[0.01130564 0.03834296 0.9182932  0.0021065  0.02995175]
question 1832	1	1	1	[1.2661016e-04 9.9982530e-01 2.7059215e-05 1.6536242e-06 1.9473206e-05]
question 1833	0	3	0	[0.18148373 0.1291283  0.17375515 0.3546804  0.16095243]
question 1834	0	4	0	[0.228214   0.11382622 0.20763966 0.19392774 0.2563924 ]
question 1835	0	0	1	[9.8320770e-01 1.2022478e-04 1.6573695e-02 6.8410554e-05 2.9848616e-05]
question 1836	0	0	1	[8.6673331e-01 1.3326450e-01 1.4540583e-06 9.6360452e-08 5.8317039e-07]
question 1837	4	1	0	[4.6903915e-05 3.8466015e-01 3.1831032e-01 3.3548091e-05 2.9694906e-01]
question 1838	0	1	0	[0.28999037 0.33964524 0.08194229 0.02911774 0.25930443]
question 1839	1	1	1	[3.4029773e-03 9.9010193e-01 5.9475098e-04 2.0536950e-03 3.8466130e-03]
question 1840	0	0	1	[9.3817604e-01 6.1809350e-02 3.7198722e-06 1.0759149e-05 2.3657340e-07]
question 1841	4	4	1	[0.01289723 0.01352337 0.00297507 0.37423977 0.59636456]
question 1842	0	0	1	[9.7350752e-01 3.4188206e-04 2.3737459e-02 2.1448918e-03 2.6832224e-04]
question 1843	1	1	1	[0.01063294 0.9480205  0.00799248 0.01054828 0.0228058 ]
question 1844	2	2	1	[0.00653978 0.00122108 0.86375314 0.03692895 0.09155706]
question 1845	4	4	1	[3.5853881e-01 7.3767500e-03 2.8277893e-04 1.3742210e-04 6.3366425e-01]
question 1846	3	1	0	[0.02028185 0.41891304 0.17342137 0.21984069 0.16754305]
question 1847	0	0	1	[7.5705320e-01 4.8154626e-02 1.9274457e-01 5.5735683e-05 1.9919546e-03]
question 1848	4	4	1	[1.11261164e-04 2.47545734e-01 5.03274128e-02 2.88536586e-02 6.73161924e-01]
question 1849	1	1	1	[0.15137486 0.52081156 0.00896495 0.14162008 0.1772285 ]
question 1850	3	4	0	[0.00632736 0.21458843 0.07389648 0.30554286 0.3996449 ]
question 1851	4	4	1	[0.01175989 0.32470754 0.2545733  0.00757573 0.40138355]
question 1852	2	2	1	[0.02360486 0.37686583 0.5385184  0.01247741 0.04853347]
question 1853	2	2	1	[2.27547041e-03 1.01067955e-02 9.84444737e-01 8.73318641e-04 2.29971670e-03]
question 1854	0	0	1	[0.9793205  0.01056539 0.00233803 0.00388102 0.00389506]
question 1855	1	1	1	[2.0603872e-04 4.8566726e-01 1.8568597e-03 4.3922327e-02 4.6834758e-01]
question 1856	2	2	1	[0.18974504 0.03175989 0.7121177  0.03412554 0.0322519 ]
question 1857	0	0	1	[0.900036   0.01191668 0.0041244  0.04029289 0.04362997]
question 1858	3	3	1	[2.5803453e-04 4.4855478e-04 3.6241926e-02 9.4771647e-01 1.5334949e-02]
question 1859	1	1	1	[1.3984299e-01 7.7902925e-01 3.7338436e-02 4.3786161e-02 3.1719567e-06]
question 1860	1	1	1	[1.5967317e-02 9.7642982e-01 1.3389837e-04 3.5824847e-05 7.4331504e-03]
question 1861	0	0	1	[0.69189835 0.02172793 0.04312078 0.16644742 0.07680559]
question 1862	2	2	1	[5.2617100e-04 8.3643608e-03 9.5941150e-01 2.3329012e-02 8.3689252e-03]
question 1863	3	3	1	[1.2651165e-03 2.8138217e-03 6.7108152e-03 9.8873490e-01 4.7538860e-04]
question 1864	4	4	1	[3.7915237e-02 7.0867546e-02 8.2459919e-02 5.4469234e-05 8.0870283e-01]
question 1865	2	2	1	[1.8681064e-06 2.8740291e-02 9.3952763e-01 8.9668298e-05 3.1640563e-02]
question 1866	1	1	1	[0.0145301  0.9701478  0.0051918  0.00683195 0.0032983 ]
question 1867	4	4	1	[0.00203337 0.00164165 0.00150281 0.0015681  0.9932541 ]
question 1868	1	1	1	[3.5768286e-03 9.8721933e-01 5.1597012e-03 8.0321502e-04 3.2409597e-03]
question 1869	3	1	0	[0.22507559 0.33619618 0.10700291 0.10616607 0.22555916]
question 1870	3	2	0	[0.18838464 0.1097848  0.24088828 0.22548135 0.23546098]
question 1871	3	3	1	[0.00990161 0.00556632 0.00910367 0.9643761  0.01105231]
question 1872	1	1	1	[0.01904093 0.65159035 0.0798825  0.18435922 0.06512707]
question 1873	3	3	1	[0.06725639 0.03261358 0.08647891 0.76806504 0.04558614]
question 1874	3	3	1	[0.01270839 0.03185592 0.02292105 0.90389466 0.02861992]
question 1875	3	3	1	[0.02170354 0.01655659 0.0143332  0.9428924  0.00451429]
question 1876	0	0	1	[0.826337   0.02490737 0.05705119 0.02175934 0.06994516]
question 1877	3	3	1	[0.03531031 0.0391387  0.24966188 0.6228772  0.05301201]
question 1878	4	4	1	[0.00687712 0.03059138 0.02331742 0.00545366 0.93376046]
question 1879	0	2	0	[0.10077677 0.03758991 0.5389056  0.2702359  0.05249183]
question 1880	4	4	1	[0.1576192  0.14916071 0.12606025 0.15388736 0.41327256]
question 1881	3	3	1	[0.02196619 0.2464031  0.0132592  0.7008611  0.01751042]
question 1882	4	1	0	[0.0702905  0.6121328  0.0224349  0.04524384 0.24989802]
question 1883	3	3	1	[3.4670060e-04 1.4902558e-04 1.2417222e-04 9.9932420e-01 5.5838667e-05]
question 1884	4	2	0	[4.4578180e-04 1.9463680e-04 9.5223504e-01 4.5540808e-03 4.2570375e-02]
question 1885	3	3	1	[6.6136890e-03 1.3875194e-02 6.7053357e-04 9.7614974e-01 2.6908386e-03]
question 1886	2	0	0	[0.4760676  0.013148   0.46686536 0.02729513 0.01662383]
question 1887	2	2	1	[0.01984621 0.00612374 0.7608726  0.15034068 0.06281678]
question 1888	4	4	1	[0.00208965 0.00288568 0.00813575 0.00769894 0.97919   ]
question 1889	4	4	1	[0.00149302 0.0022839  0.10190962 0.17124157 0.7230718 ]
question 1890	2	2	1	[0.00208833 0.03184585 0.96281165 0.00115605 0.00209812]
question 1891	1	1	1	[0.04307741 0.6685017  0.00117747 0.00574127 0.28150213]
question 1892	0	0	1	[0.72103244 0.00427192 0.2631505  0.00534156 0.00620356]
question 1893	2	3	0	[0.31592068 0.02170292 0.14733094 0.48032713 0.03471823]
question 1894	0	0	1	[9.9350786e-01 2.7783653e-03 1.4062269e-03 1.9798039e-03 3.2778332e-04]
question 1895	0	4	0	[0.12414836 0.02309569 0.09051507 0.30942407 0.4528168 ]
question 1896	2	2	1	[0.18301867 0.01527608 0.66300005 0.03410689 0.10459839]
question 1897	4	4	1	[8.4713259e-04 4.6815464e-04 6.6749449e-04 3.0315511e-03 9.9498570e-01]
question 1898	4	1	0	[0.11532113 0.4082846  0.12017938 0.15082556 0.20538937]
question 1899	4	4	1	[3.5926953e-06 5.8185353e-05 3.4521910e-04 4.8738472e-02 9.5085454e-01]
question 1900	0	0	1	[0.9082861  0.03324502 0.00900055 0.03673135 0.01273698]
question 1901	2	2	1	[1.8969703e-02 2.5795356e-04 9.2380476e-01 1.7788224e-02 3.9179344e-02]
question 1902	2	2	1	[0.00547485 0.02735239 0.91051656 0.00296906 0.05368717]
question 1903	3	3	1	[2.3465014e-04 2.9041627e-04 7.9518562e-04 9.9842227e-01 2.5745705e-04]
question 1904	4	3	0	[0.00220459 0.00538749 0.00999752 0.5745613  0.4078491 ]
question 1905	0	0	1	[0.9428049  0.00223581 0.01369529 0.01597449 0.02528956]
question 1906	4	4	1	[0.1387791  0.03638624 0.1397141  0.00694831 0.67817223]
question 1907	1	1	1	[1.51038645e-02 9.84442651e-01 3.95820862e-05 3.83142382e-04 3.07783230e-05]
question 1908	3	3	1	[1.6668537e-03 3.0004373e-01 3.1333244e-01 3.8468876e-01 2.6817428e-04]
question 1909	4	4	1	[0.00287759 0.02979017 0.00222454 0.15238431 0.81272346]
question 1910	3	3	1	[2.7055241e-04 7.3832920e-04 2.6544702e-04 9.9860030e-01 1.2541041e-04]
question 1911	0	3	0	[0.2037468  0.24805234 0.03648237 0.3274918  0.18422674]
question 1912	0	0	1	[0.88503164 0.03061773 0.01673043 0.06144249 0.00617781]
question 1913	4	4	1	[0.00344386 0.08264638 0.29163095 0.15112369 0.47115514]
question 1914	2	2	1	[0.01956644 0.06513785 0.84772784 0.02266302 0.04490474]
question 1915	4	4	1	[0.05160642 0.06131542 0.11677057 0.02614263 0.74416494]
question 1916	1	1	1	[0.22452569 0.68965065 0.02170596 0.03266286 0.03145475]
question 1917	1	0	0	[0.44086364 0.23791985 0.0807985  0.19743769 0.04298031]
question 1918	3	3	1	[0.04734136 0.00387233 0.00247891 0.9451808  0.00112664]
question 1919	0	0	1	[9.7955865e-01 3.6859776e-05 2.6862795e-05 1.0052330e-05 2.0367546e-02]
question 1920	4	4	1	[0.00873893 0.00380656 0.19338779 0.01559422 0.7784725 ]
question 1921	2	2	1	[5.7341892e-04 5.7341560e-04 9.9698550e-01 1.4672084e-03 4.0052991e-04]
question 1922	3	3	1	[0.08470229 0.19844212 0.16992459 0.30302817 0.24390288]
question 1923	3	3	1	[1.9882609e-05 5.2247045e-04 3.2944132e-05 9.9889946e-01 5.2530505e-04]
question 1924	2	2	1	[0.01611708 0.33313033 0.63065195 0.01345386 0.00664678]
question 1925	3	3	1	[1.5867414e-04 2.6547718e-03 2.1154878e-03 9.9003673e-01 5.0343825e-03]
question 1926	2	2	1	[0.08137015 0.02353532 0.7794089  0.10282778 0.01285786]
question 1927	1	1	1	[0.34691888 0.63564575 0.01271649 0.00177521 0.00294367]
question 1928	3	3	1	[0.00089428 0.00141957 0.1043821  0.778242   0.11506204]
question 1929	0	0	1	[0.96955675 0.00113243 0.02639749 0.00154562 0.00136766]
question 1930	2	2	1	[4.8972336e-03 2.1876385e-05 9.9471611e-01 2.1799610e-04 1.4676266e-04]
question 1931	2	2	1	[6.8673298e-06 1.4509177e-01 8.5464054e-01 3.9271413e-06 2.5686974e-04]
question 1932	2	3	0	[0.06693177 0.2878462  0.13771233 0.30744323 0.20006642]
question 1933	1	1	1	[2.6855133e-03 9.9622899e-01 4.7660749e-05 9.8046206e-04 5.7320129e-05]
question 1934	4	4	1	[0.00211418 0.00131707 0.12548108 0.00594196 0.86514574]
question 1935	0	4	0	[0.18370266 0.10613586 0.07885093 0.17799105 0.45331952]
question 1936	3	3	1	[0.15272035 0.07845242 0.35449296 0.37666222 0.03767211]
question 1937	4	4	1	[0.00789661 0.26448348 0.02004887 0.02608085 0.6814902 ]
question 1938	4	4	1	[0.0273663  0.00368831 0.00409458 0.03682417 0.9280266 ]
question 1939	2	1	0	[2.1074899e-04 9.7262496e-01 1.7142564e-02 8.6765653e-03 1.3451446e-03]
question 1940	4	0	0	[0.5713205  0.17750882 0.02119333 0.00583277 0.22414465]
question 1941	1	1	1	[0.04174872 0.6494129  0.2595048  0.03496075 0.01437284]
question 1942	3	3	1	[0.06712838 0.23079136 0.13120061 0.42514205 0.14573753]
question 1943	1	1	1	[0.04639509 0.9475838  0.00104072 0.00389132 0.00108907]
question 1944	4	4	1	[0.00096817 0.00614252 0.00642111 0.03164031 0.9548279 ]
question 1945	0	0	1	[0.9446949  0.01684693 0.03537177 0.00138558 0.00170074]
question 1946	1	1	1	[0.01219721 0.8506665  0.12709837 0.00379719 0.00624068]
question 1947	3	3	1	[0.18162584 0.00864062 0.02748095 0.70430535 0.07794723]
question 1948	0	0	1	[0.9019701  0.02735609 0.01382166 0.0320411  0.02481107]
question 1949	0	0	1	[0.82869357 0.02826335 0.04374706 0.0373276  0.06196845]
question 1950	4	4	1	[0.0104514  0.02281838 0.04608972 0.05125755 0.8693829 ]
question 1951	1	1	1	[0.03591853 0.90225416 0.00413054 0.04845235 0.00924444]
question 1952	3	3	1	[4.8918964e-04 2.7916825e-04 6.9677408e-05 9.9473900e-01 4.4230144e-03]
question 1953	1	1	1	[0.08606346 0.72658134 0.04506128 0.0594634  0.08283046]
question 1954	0	0	1	[0.6727328  0.04943063 0.19971201 0.03659181 0.04153279]
question 1955	2	2	1	[5.8369834e-02 1.8587807e-05 9.4138128e-01 2.1800731e-04 1.2188937e-05]
question 1956	2	2	1	[5.7792462e-05 4.2799225e-06 9.9989557e-01 1.5426931e-05 2.6931411e-05]
question 1957	2	2	1	[4.1518155e-02 8.0199941e-04 9.0047777e-01 2.7518207e-03 5.4450233e-02]
