question	gold	predicted	correct	predicted probabilities
question 1817	4	4	1	[0.02551823 0.01535925 0.02901702 0.35831863 0.5717868 ]
question 1818	0	0	1	[8.4174722e-01 3.3029530e-05 1.4383494e-05 3.3515356e-05 1.5817191e-01]
question 1819	1	1	1	[1.5754943e-03 7.2097319e-01 3.7300340e-03 4.8860488e-04 2.7323276e-01]
question 1820	2	2	1	[1.3263398e-03 5.3489185e-04 9.9586463e-01 2.0033238e-03 2.7078899e-04]
question 1821	1	1	1	[0.00919459 0.94534117 0.01925469 0.01269901 0.01351058]
question 1822	0	0	1	[0.9479056  0.01641664 0.00955182 0.0131139  0.01301207]
question 1823	4	1	0	[0.05539335 0.63785344 0.00930849 0.00749445 0.28995025]
question 1824	4	4	1	[0.03372139 0.03880607 0.03068854 0.02959478 0.86718917]
question 1825	0	0	1	[0.9830201  0.00264639 0.00203073 0.00123886 0.01106394]
question 1826	4	4	1	[3.5962131e-02 7.7445322e-05 2.2711619e-04 3.4832399e-02 9.2890096e-01]
question 1827	1	3	0	[0.06030592 0.00279782 0.04149283 0.84169024 0.05371321]
question 1828	2	4	0	[0.00565512 0.15897796 0.2658617  0.261084   0.30842122]
question 1829	2	2	1	[0.07999768 0.075304   0.7677101  0.04348675 0.03350138]
question 1830	3	3	1	[0.00178349 0.00103089 0.00183009 0.93172884 0.0636267 ]
question 1831	2	2	1	[0.00164235 0.02108192 0.96408916 0.00680601 0.00638055]
question 1832	1	1	1	[8.4112299e-04 9.9845219e-01 4.0946447e-04 2.2890307e-04 6.8320725e-05]
question 1833	0	3	0	[0.19654219 0.14786169 0.20850986 0.24326482 0.20382148]
question 1834	0	2	0	[0.19927189 0.07906874 0.3532336  0.30013683 0.0682889 ]
question 1835	0	0	1	[9.7372234e-01 2.5689809e-04 2.4776984e-02 1.0729813e-03 1.7089292e-04]
question 1836	0	0	1	[7.0688599e-01 2.9267687e-01 2.5801806e-04 1.1358254e-05 1.6779806e-04]
question 1837	4	1	0	[5.4980865e-05 3.6451349e-01 3.2204437e-01 1.5037379e-04 3.1323677e-01]
question 1838	0	4	0	[0.0088523  0.02094871 0.03858252 0.4522679  0.4793486 ]
question 1839	1	3	0	[0.17882454 0.24844892 0.07279299 0.27537772 0.22455576]
question 1840	0	0	1	[9.77559268e-01 2.23972090e-02 1.97443824e-05 1.14612576e-05 1.23829805e-05]
question 1841	4	4	1	[0.06627207 0.07606173 0.15939245 0.31182814 0.3864456 ]
question 1842	0	0	1	[9.81943846e-01 1.15364426e-04 1.73260011e-02 5.24805277e-04 8.99029837e-05]
question 1843	1	1	1	[0.09290289 0.5358027  0.1942548  0.06703455 0.11000501]
question 1844	2	4	0	[0.03290422 0.03115056 0.22538595 0.23286738 0.4776919 ]
question 1845	4	4	1	[2.29710907e-01 1.25470746e-03 1.75539579e-04 1.03378894e-04 7.68755436e-01]
question 1846	3	3	1	[0.02469015 0.1827798  0.09845448 0.63153046 0.06254517]
question 1847	0	0	1	[9.2461616e-01 2.7139500e-02 4.3399349e-02 3.9446577e-03 9.0029708e-04]
question 1848	4	4	1	[0.00491646 0.24134113 0.04639072 0.07397298 0.6333787 ]
question 1849	1	4	0	[0.2557706  0.18238133 0.06595027 0.21068622 0.2852116 ]
question 1850	3	3	1	[0.04246883 0.3118733  0.08075611 0.3660289  0.1988729 ]
question 1851	4	2	0	[0.0541329  0.16896968 0.32510242 0.1405619  0.31123307]
question 1852	2	1	0	[0.1913165  0.36052448 0.13464485 0.26705617 0.04645799]
question 1853	2	2	1	[0.00816167 0.00220138 0.97408676 0.00360856 0.01194168]
question 1854	0	0	1	[0.9405736  0.01356864 0.01448198 0.02419119 0.00718462]
question 1855	1	4	0	[0.00125777 0.38031784 0.00295517 0.01792843 0.59754074]
question 1856	2	2	1	[0.36880898 0.05104197 0.5117011  0.01446837 0.05397962]
question 1857	0	0	1	[0.5145616  0.05526659 0.21604241 0.15165718 0.06247227]
question 1858	3	3	1	[0.06684799 0.03940454 0.1369291  0.65986896 0.09694945]
question 1859	1	1	1	[2.7557412e-01 4.1285726e-01 1.5207519e-01 1.5947050e-01 2.2939377e-05]
question 1860	1	1	1	[3.3091053e-01 4.4435659e-01 6.9209173e-02 8.8965302e-05 1.5543476e-01]
question 1861	0	0	1	[0.51208156 0.19887619 0.06836766 0.07074661 0.14992806]
question 1862	2	2	1	[0.10014089 0.06940034 0.7475649  0.0328254  0.0500684 ]
question 1863	3	3	1	[0.04569646 0.05087015 0.02528017 0.81650513 0.06164811]
question 1864	4	4	1	[0.05294541 0.08159563 0.06558985 0.02047564 0.7793935 ]
question 1865	2	2	1	[4.98025292e-05 1.04583047e-01 7.87079096e-01 1.04619805e-02 9.78260562e-02]
question 1866	1	0	0	[0.37664032 0.35867238 0.06331816 0.12697332 0.0743958 ]
question 1867	4	4	1	[0.07355562 0.10837898 0.06461749 0.07599942 0.67744845]
question 1868	1	1	1	[4.6969662e-04 9.9737084e-01 1.1692521e-03 4.8890518e-04 5.0138851e-04]
question 1869	3	4	0	[0.10695505 0.24407934 0.1097028  0.24393004 0.2953328 ]
question 1870	3	2	0	[0.18235828 0.18240954 0.21243359 0.2107398  0.21205881]
question 1871	3	3	1	[0.02357735 0.01918179 0.02297512 0.91646016 0.01780556]
question 1872	1	1	1	[0.02683668 0.8661955  0.03814411 0.03788863 0.03093505]
question 1873	3	3	1	[0.08023534 0.07501293 0.09941068 0.6559197  0.08942141]
question 1874	3	3	1	[0.14481184 0.16631983 0.08372862 0.48062712 0.12451265]
question 1875	3	3	1	[0.03270227 0.04289223 0.05529281 0.80360013 0.06551249]
question 1876	0	0	1	[0.5908126  0.10027892 0.18149255 0.02837344 0.09904249]
question 1877	3	3	1	[0.04911512 0.05335791 0.41164008 0.4432124  0.0426745 ]
question 1878	4	4	1	[0.11554897 0.1816942  0.1488473  0.13357481 0.42033476]
question 1879	0	3	0	[0.08271643 0.09010082 0.31935278 0.34179053 0.16603944]
question 1880	4	4	1	[0.10289466 0.08402508 0.09079124 0.09427308 0.628016  ]
question 1881	3	3	1	[0.00774222 0.02813628 0.01150596 0.9445128  0.00810273]
question 1882	4	1	0	[0.02461245 0.6099522  0.0303684  0.01257921 0.3224878 ]
question 1883	3	3	1	[0.02085777 0.01989423 0.03064598 0.90623975 0.02236231]
question 1884	4	2	0	[0.00167384 0.00186564 0.854316   0.02437613 0.11776845]
question 1885	3	3	1	[0.03596858 0.15756404 0.02118266 0.5248337  0.26045108]
question 1886	2	2	1	[0.19238529 0.1177393  0.52274346 0.03250646 0.13462552]
question 1887	2	2	1	[0.13752486 0.05658609 0.5986551  0.17360754 0.03362649]
question 1888	4	4	1	[0.00286669 0.01032398 0.0208883  0.00476991 0.9611511 ]
question 1889	4	4	1	[3.7249632e-05 5.3823485e-05 5.8771495e-02 2.1829566e-02 9.1930789e-01]
question 1890	2	2	1	[0.01094381 0.20502707 0.76023245 0.01631552 0.00748111]
question 1891	1	4	0	[0.07416338 0.08006576 0.06386001 0.132799   0.64911187]
question 1892	0	0	1	[9.6690840e-01 5.3207204e-04 3.1188719e-02 3.3748944e-04 1.0333259e-03]
question 1893	2	2	1	[0.28933167 0.07684942 0.38150704 0.08052347 0.1717884 ]
question 1894	0	0	1	[9.9732435e-01 3.3754169e-04 5.1337149e-04 1.4135707e-03 4.1115758e-04]
question 1895	0	4	0	[0.19700387 0.08668993 0.11761003 0.0782472  0.520449  ]
question 1896	2	2	1	[0.16978043 0.00684477 0.74003124 0.02770299 0.0556405 ]
question 1897	4	4	1	[0.00630657 0.00581767 0.10587831 0.01612009 0.8658774 ]
question 1898	4	0	0	[0.39291963 0.25645155 0.02887557 0.15763992 0.16411333]
question 1899	4	4	1	[6.0393987e-04 1.9514838e-03 4.0799393e-03 1.4735687e-01 8.4600776e-01]
question 1900	0	0	1	[0.4343877  0.17378278 0.07193515 0.17833236 0.141562  ]
question 1901	2	2	1	[0.02632044 0.00373751 0.94813806 0.01630954 0.00549452]
question 1902	2	2	1	[0.01283619 0.01433943 0.6888753  0.22563009 0.05831902]
question 1903	3	3	1	[0.00173531 0.02036374 0.00440458 0.9706321  0.0028644 ]
question 1904	4	4	1	[0.00335836 0.00267452 0.00546472 0.05994999 0.9285524 ]
question 1905	0	0	1	[9.77488160e-01 8.90918716e-04 8.43365677e-04 1.02106985e-02 1.05667869e-02]
question 1906	4	4	1	[0.08557022 0.22845808 0.19309814 0.04827963 0.44459397]
question 1907	1	1	1	[1.7225574e-01 8.2614404e-01 5.6449103e-04 9.4044837e-04 9.5277668e-05]
question 1908	3	1	0	[0.05363242 0.32524505 0.2814154  0.3203043  0.01940276]
question 1909	4	4	1	[1.0294093e-04 4.8492760e-03 1.9359036e-03 6.9107406e-02 9.2400450e-01]
question 1910	3	3	1	[1.0450906e-03 4.2119846e-03 1.0583986e-03 9.9286687e-01 8.1779133e-04]
question 1911	0	1	0	[0.21632077 0.26277348 0.03695055 0.23713358 0.24682161]
question 1912	0	0	1	[0.40861422 0.20120762 0.05953421 0.31179    0.01885397]
question 1913	4	4	1	[0.00419872 0.04089738 0.33148244 0.13394086 0.4894806 ]
question 1914	2	2	1	[0.03097501 0.04923057 0.87478536 0.01240273 0.03260629]
question 1915	4	4	1	[0.04371546 0.02235829 0.16950375 0.00544265 0.75897986]
question 1916	1	1	1	[0.2529241  0.4766858  0.0831323  0.10279855 0.08445916]
question 1917	1	1	1	[0.15374644 0.41595855 0.16210748 0.13267502 0.13551252]
question 1918	3	3	1	[0.07711177 0.05155585 0.04322389 0.78568566 0.04242276]
question 1919	0	0	1	[0.899234   0.00119828 0.00274467 0.00201877 0.09480429]
question 1920	4	4	1	[0.11969613 0.02472307 0.10150339 0.04169287 0.7123845 ]
question 1921	2	2	1	[0.05200148 0.06294205 0.6496715  0.09471183 0.14067316]
question 1922	3	3	1	[0.00553866 0.02480308 0.14462937 0.62137127 0.20365763]
question 1923	3	3	1	[3.3890065e-05 7.1406795e-04 1.4478520e-04 9.9685425e-01 2.2530505e-03]
question 1924	2	2	1	[0.0455089  0.23581919 0.66670805 0.01766087 0.03430301]
question 1925	3	3	1	[0.07059045 0.03181688 0.03665128 0.8109004  0.05004106]
question 1926	2	2	1	[0.14010014 0.02719689 0.66296494 0.15758897 0.01214905]
question 1927	1	0	0	[0.55995333 0.38623974 0.01895612 0.02313849 0.01171232]
question 1928	3	3	1	[0.00773393 0.07592875 0.04673245 0.82162607 0.04797884]
question 1929	0	0	1	[9.8107439e-01 2.3613074e-04 1.8442836e-02 1.4310448e-04 1.0349726e-04]
question 1930	2	2	1	[1.1827698e-02 2.0404802e-04 9.8332256e-01 2.2743575e-03 2.3713808e-03]
question 1931	2	2	1	[1.2713056e-05 4.1047055e-01 5.8947551e-01 1.7871249e-05 2.3344985e-05]
question 1932	2	3	0	[0.08918438 0.10282528 0.09856091 0.6426368  0.06679267]
question 1933	1	1	1	[5.1383460e-03 9.9421108e-01 1.5551518e-04 2.8429434e-04 2.1067627e-04]
question 1934	4	4	1	[0.02200719 0.0180439  0.44342315 0.03887495 0.47765088]
question 1935	0	3	0	[0.05754885 0.04671321 0.06903137 0.44988915 0.37681744]
question 1936	3	3	1	[0.08852399 0.05760726 0.28966156 0.4666898  0.09751741]
question 1937	4	4	1	[0.03072464 0.21510959 0.0393073  0.09154764 0.6233108 ]
question 1938	4	4	1	[0.01534248 0.00496549 0.0037639  0.09361311 0.882315  ]
question 1939	2	1	0	[0.00173566 0.9753422  0.01668804 0.0045143  0.00171978]
question 1940	4	4	1	[0.03724253 0.16776071 0.05376605 0.08558487 0.65564585]
question 1941	1	1	1	[0.22971958 0.32494965 0.28821295 0.06542782 0.09168996]
question 1942	3	2	0	[0.08710791 0.22507463 0.25699946 0.25132298 0.17949498]
question 1943	1	0	0	[9.5609933e-01 1.6778456e-02 3.9290750e-04 2.2556931e-02 4.1722977e-03]
question 1944	4	4	1	[1.9900543e-04 3.3764734e-03 8.4484032e-05 3.3976957e-03 9.9294233e-01]
question 1945	0	0	1	[0.9634137  0.01788503 0.00565403 0.00718661 0.0058606 ]
question 1946	1	1	1	[0.06163381 0.7770739  0.07024568 0.07554571 0.01550079]
question 1947	3	3	1	[0.1673534  0.1460463  0.14071345 0.42376953 0.12211728]
question 1948	0	0	1	[0.9813819  0.00491578 0.00372311 0.00644079 0.00353837]
question 1949	0	0	1	[0.9018051  0.01667673 0.0426845  0.01616502 0.0226687 ]
question 1950	4	4	1	[0.00332752 0.05988889 0.03964468 0.0235368  0.8736021 ]
question 1951	1	1	1	[1.1118523e-02 9.7827095e-01 1.1902011e-03 8.8523785e-03 5.6797202e-04]
question 1952	3	3	1	[0.00262456 0.00202553 0.0012192  0.8402517  0.15387905]
question 1953	1	1	1	[0.13983776 0.3074463  0.1902169  0.1441085  0.21839052]
question 1954	0	2	0	[0.16496128 0.12419362 0.46483806 0.09347197 0.15253507]
question 1955	2	2	1	[0.11458521 0.00163185 0.8675289  0.01465747 0.0015966 ]
question 1956	2	2	1	[1.8163100e-03 8.7500608e-05 9.9752122e-01 1.6675347e-04 4.0824438e-04]
question 1957	2	2	1	[0.05415035 0.04696005 0.7936056  0.00869168 0.09659235]
